id,number,title,body,agent,user_id,user,state,created_at,closed_at,merged_at,repo_id,repo_url,html_url,commit_count,additions,deletions,changed_files
3095512112,324,Persist session ID via cookie,"## Summary
- use a helper script to persist sessionId in a cookie
- update index and feature pages to include the new script
- adjust main.js to use getSessionId()

## Testing
- `npm run lint`
- `npm test` *(fails: Missing script)*",OpenAI_Codex,8673894,lochner-lw,closed,2025-05-27 23:33:17+00:00,2025-05-27T23:33:59Z,2025-05-27T23:33:59Z,982394988.0,https://api.github.com/repos/alfe-ai/alfe-ai,https://github.com/alfe-ai/alfe-ai/pull/324,1,25.0,12.0,7.0
3095513453,325,Implement IP-based image generation limit,"## Summary
- enforce image generation rate limiting using per-session and per-IP tracking
- add rollback on failure so limits don't increase when generation fails

## Testing
- `node --check Aurora/src/server.js`",OpenAI_Codex,8673894,lochner-lw,closed,2025-05-27 23:34:24+00:00,2025-05-27T23:35:02Z,2025-05-27T23:35:02Z,982394988.0,https://api.github.com/repos/alfe-ai/alfe-ai,https://github.com/alfe-ai/alfe-ai/pull/325,1,39.0,0.0,1.0
3095514233,1025,[alpha_factory] web client progress charts,"## Summary
- update insight demo web client to display capability timeline and disrupted sectors
- style index pages and include Plotly
- add Playwright-based smoke test for DOM updates

## Testing
- `python check_env.py --auto-install`
- `pytest -q`",OpenAI_Codex,24208299,MontrealAI,closed,2025-05-27 23:35:13+00:00,2025-05-27T23:35:22Z,2025-05-27T23:35:22Z,922805069.0,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1025,1,188.0,15.0,5.0
3095518155,326,Add image generation quota countdown,"## Summary
- show a new `#imageLimitCounter` element in chat UI
- style counter in CSS
- track generated image timestamps and limit to 10 images per minute
- disable generate button and display countdown when quota reached
- update button state on page load and after image generation

## Testing
- `npm run lint`",OpenAI_Codex,8673894,lochner-lw,closed,2025-05-27 23:38:08+00:00,2025-05-27T23:38:52Z,2025-05-27T23:38:52Z,982394988.0,https://api.github.com/repos/alfe-ai/alfe-ai,https://github.com/alfe-ai/alfe-ai/pull/326,1,67.0,0.0,3.0
3095534711,327,Add IP-based image generation limit,"## Summary
- track image generation per IP address
- expose counts via new `/api/image/counts` endpoint
- block `/api/image/generate` when session or IP hits 10
- show session/IP counts in UI

## Testing
- `npm run lint`",OpenAI_Codex,8673894,lochner-lw,closed,2025-05-27 23:47:53+00:00,2025-05-27T23:48:24Z,2025-05-27T23:48:24Z,982394988.0,https://api.github.com/repos/alfe-ai/alfe-ai,https://github.com/alfe-ai/alfe-ai/pull/327,1,54.0,19.0,4.0
3095534823,1026,[alpha_factory] add metrics endpoint subprocess test,"## Summary
- add metrics subprocess test for the API server
- verify OTEL exporter endpoint can be configured

## Testing
- `ruff check tests/test_metrics.py`
- `black tests/test_metrics.py --check`
- `mypy --config-file mypy.ini tests/test_metrics.py`
- `pytest -q`

Failed to run `pre-commit` and install `pytest-cov` due to missing network access.",OpenAI_Codex,24208299,MontrealAI,closed,2025-05-27 23:47:59+00:00,2025-05-27T23:48:14Z,2025-05-27T23:48:14Z,922805069.0,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1026,1,121.0,0.0,1.0
3095535781,328,Add image limit countdown,"## Summary
- show a countdown timer when the image cap is hit
- style the countdown text
- track remaining time client-side
- provide `/api/image/session` endpoint for session info

## Testing
- `npm run lint` (Aurora)
- `npm test` (Sterling - fails: Missing script)
- `npm test` (VMRunner - fails: no test specified)
",OpenAI_Codex,8673894,lochner-lw,open,2025-05-27 23:48:46+00:00,,,982394988.0,https://api.github.com/repos/alfe-ai/alfe-ai,https://github.com/alfe-ai/alfe-ai/pull/328,1,66.0,0.0,4.0
3095542025,329,Add countdown for image limit reduction,"## Summary
- display a timer until the image generation limit decreases
- provide next reduction time from the server
- show countdown in UI when 10 images have been generated

## Testing
- `npm run lint`",OpenAI_Codex,8673894,lochner-lw,closed,2025-05-27 23:54:10+00:00,2025-05-27T23:54:40Z,2025-05-27T23:54:40Z,982394988.0,https://api.github.com/repos/alfe-ai/alfe-ai,https://github.com/alfe-ai/alfe-ai/pull/329,1,58.0,3.0,5.0
3095576295,1028,[alpha_factory] Add RFC7807 problem responses,"## Summary
- implement `problem_response` helper for RFC 7807 errors
- return standard problem JSON from API endpoints
- verify error payloads in API server tests
- document error response format

## Testing
- `python check_env.py --auto-install`
- `pytest -q`
",OpenAI_Codex,24208299,MontrealAI,closed,2025-05-28 00:15:01+00:00,2025-05-28T00:15:11Z,2025-05-28T00:15:11Z,922805069.0,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1028,1,169.0,43.0,7.0
3095590444,1029,[alpha_factory] add compose health checks,"## Summary
- add healthchecks for orchestrator and web in Compose
- probe `/healthz` and `/readiness` in Helm chart
- mention waiting for healthy services in README
- test compose health endpoints

## Checks
- ❌ `pre-commit` *(failed: command not found)*
- ✅ `python check_env.py --auto-install`
- ✅ `pytest -q`

## Testing
- `python check_env.py --auto-install`
- `pytest -q`
",OpenAI_Codex,24208299,MontrealAI,closed,2025-05-28 00:23:56+00:00,2025-05-28T00:24:08Z,2025-05-28T00:24:08Z,922805069.0,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1029,1,43.0,8.0,4.0
3095613015,1030,[alpha_factory] Alert on high 429 rates,"## Summary
- add alerts import and MetricsMiddleware tracking for request volume
- trigger webhook alert if 429 responses exceed 5% in the last minute
- document throttling alerts in the README
- add unit test covering alert behaviour

## Testing
- `mypy --config-file mypy.ini src/interface/api_server.py tests/test_api_server_static.py`
- `pytest -q`",OpenAI_Codex,24208299,MontrealAI,closed,2025-05-28 00:38:16+00:00,2025-05-28T00:38:54Z,2025-05-28T00:38:53Z,922805069.0,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1030,1,65.0,0.0,3.0
3095627375,330,Fix sessionId variable conflict,"## Summary
- avoid redeclaring `sessionId` in `main.js`
- rely on `session.js` for the global `sessionId` and provide fallback

## Testing
- `pre-commit` *(fails: command not found)*",OpenAI_Codex,8673894,lochner-lw,closed,2025-05-28 00:49:08+00:00,2025-05-28T00:49:40Z,2025-05-28T00:49:40Z,982394988.0,https://api.github.com/repos/alfe-ai/alfe-ai,https://github.com/alfe-ai/alfe-ai/pull/330,1,9.0,4.0,1.0
3095647350,331,Fix sessionId double declaration,"## Summary
- use `session.js` sessionId instead of redeclaring the variable in `main.js`

## Testing
- `npm run lint`
- `npm test` *(fails: Missing script)*
- `npm run lint` in Sterling *(fails: Missing script)*
- `npm test` in Sterling *(fails: Missing script)*",OpenAI_Codex,8673894,lochner-lw,closed,2025-05-28 01:02:36+00:00,2025-05-28T01:07:05Z,2025-05-28T01:07:05Z,982394988.0,https://api.github.com/repos/alfe-ai/alfe-ai,https://github.com/alfe-ai/alfe-ai/pull/331,1,1.0,4.0,1.0
3095694624,332,Rename PrintifyPipeline page,"## Summary
- rename `PrintifyPipeline.html` to `Image.html`
- update links in `main.js` and `pipeline_queue.html`
- adjust server route to `/Image.html`
- clean up HTML and logging

## Testing
- `npm test` (fails: missing script)
- `npm run lint`
- `npm test` in VMRunner (fails: no test specified)
- `npm run lint` in Aurora
- `npm test` in Sterling (fails: missing script)",OpenAI_Codex,8673894,lochner-lw,closed,2025-05-28 01:34:43+00:00,2025-05-28T01:37:02Z,2025-05-28T01:37:02Z,982394988.0,https://api.github.com/repos/alfe-ai/alfe-ai,https://github.com/alfe-ai/alfe-ai/pull/332,1,7.0,8.0,4.0
3095720662,333,Fix chat scroll jump during image generation,"## Summary
- keep chat scrolled to the bottom when image loaders appear
- add `scrollChatToBottom` helper and use it whenever image indicators toggle

## Testing
- `npm run lint`",OpenAI_Codex,8673894,lochner-lw,open,2025-05-28 01:50:39+00:00,,,982394988.0,https://api.github.com/repos/alfe-ai/alfe-ai,https://github.com/alfe-ai/alfe-ai/pull/333,1,25.0,5.0,1.0
3095732878,1031,[alpha_factory] Automate load test feedback,"## Summary
- comment load test metrics on PRs
- update changelog about automated benchmark feedback

## Testing
- `python check_env.py --auto-install`
- `pytest -q`
",OpenAI_Codex,24208299,MontrealAI,open,2025-05-28 01:55:59+00:00,,,922805069.0,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1031,1,23.0,0.0,2.0
3095749597,334,Fix chat scroll with image loaders,"## Summary
- keep chat scrolled to bottom when image load indicators toggle
- add `scrollChatToBottom` helper

## Testing
- `npm test` *(fails: Could not read package.json)*",OpenAI_Codex,8673894,lochner-lw,open,2025-05-28 02:08:34+00:00,,,982394988.0,https://api.github.com/repos/alfe-ai/alfe-ai,https://github.com/alfe-ai/alfe-ai/pull/334,1,31.0,19.0,1.0
3095753857,1032,[alpha_factory] centralize env loader,"## Summary
- add `alpha_factory_v1.utils.env` with `_load_env_file`
- use the new helper in `src/utils/config.py`, CLI `run.py`, and demo config

## Testing
- `python check_env.py --auto-install`
- `pytest -q`",OpenAI_Codex,24208299,MontrealAI,closed,2025-05-28 02:11:49+00:00,2025-05-28T02:11:59Z,2025-05-28T02:11:59Z,922805069.0,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1032,1,42.0,71.0,5.0
3095768973,1033,[alpha_factory] limit saved results,"## Summary
- cap stored simulation results via `MAX_RESULTS`
- trim oldest results once the cap is reached
- document the new option and add tests

## Testing
- `python check_env.py --auto-install`
- `pytest -q`",OpenAI_Codex,24208299,MontrealAI,closed,2025-05-28 02:21:23+00:00,2025-05-28T02:21:34Z,2025-05-28T02:21:34Z,922805069.0,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1033,1,73.0,12.0,6.0
3095777786,1034,[alpha_factory] add missing license header,"## Summary
- add SPDX license identifier to `a2a_client.py`

## Testing
- `python check_env.py --auto-install`
- `pytest -q`",OpenAI_Codex,24208299,MontrealAI,closed,2025-05-28 02:27:10+00:00,2025-05-28T02:27:22Z,2025-05-28T02:27:22Z,922805069.0,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1034,1,1.0,0.0,1.0
3095794039,336,Fix chat scroll after sending messages or images,"## Summary
- keep chat scrolled to bottom after reloading history
- adjust image bubble creation so loading images don't shift scroll position

## Testing
- `echo ""(no tests)""`",OpenAI_Codex,8673894,lochner-lw,closed,2025-05-28 02:38:22+00:00,2025-05-28T02:38:36Z,2025-05-28T02:38:36Z,982394988.0,https://api.github.com/repos/alfe-ai/alfe-ai,https://github.com/alfe-ai/alfe-ai/pull/336,1,2.0,0.0,1.0
3095799599,1035,[alpha_factory] improve rate limiter cleanup,"## Summary
- purge expired entries in `SimpleRateLimiter.dispatch`
- add regression test for eviction logic

## Testing
- `python check_env.py --auto-install`
- `pytest -q`",OpenAI_Codex,24208299,MontrealAI,closed,2025-05-28 02:42:05+00:00,2025-05-28T02:42:12Z,2025-05-28T02:42:12Z,922805069.0,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1035,1,54.0,0.0,2.0
3095817875,1036,[alpha_factory] Add async context manager for A2ABus,"## Summary
- implement `A2ABus.__aenter__`/`__aexit__`
- update demos and tests to use `async with A2ABus(...)`

## Testing
- `ruff check alpha_factory_v1/demos/alpha_agi_insight_v1/src/utils/messaging.py alpha_factory_v1/demos/alpha_agi_insight_v1/tests/test_bus_secure.py alpha_factory_v1/demos/alpha_agi_insight_v1/tests/test_memory_agent_file_persistence.py tests/test_bus_logging.py tests/test_bus_ssl_gen.py tests/test_bus_tls.py tests/test_message_bus.py tests/test_messaging.py tests/test_orchestrator.py tests/test_insight_orchestrator_restart.py tests/test_orchestrator_bus_tls_env.py tests/test_agents.py tests/test_memory_agent_persistence.py`
- `mypy --config-file mypy.ini alpha_factory_v1/demos/alpha_agi_insight_v1/src/utils/messaging.py alpha_factory_v1/demos/alpha_agi_insight_v1/tests/test_bus_secure.py alpha_factory_v1/demos/alpha_agi_insight_v1/tests/test_memory_agent_file_persistence.py tests/test_bus_logging.py tests/test_bus_ssl_gen.py tests/test_bus_tls.py tests/test_message_bus.py tests/test_messaging.py tests/test_orchestrator.py tests/test_insight_orchestrator_restart.py tests/test_orchestrator_bus_tls_env.py tests/test_agents.py tests/test_memory_agent_persistence.py` *(fails: many type errors)*
- `pytest -q`",OpenAI_Codex,24208299,MontrealAI,closed,2025-05-28 02:53:34+00:00,2025-05-28T02:53:47Z,2025-05-28T02:53:47Z,922805069.0,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1036,1,102.0,113.0,13.0
3095828977,1037,[alpha_factory] ledger async context manager,"## Summary
- add async context manager methods to `Ledger`
- use `async with Ledger()` in several async tests

## Testing
- `python check_env.py --auto-install`
- `pytest -q`
",OpenAI_Codex,24208299,MontrealAI,closed,2025-05-28 03:01:45+00:00,2025-05-28T03:01:53Z,2025-05-28T03:01:53Z,922805069.0,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1037,1,28.0,28.0,5.0
3095830237,337,Fix chat scrolling when sending messages,"## Summary
- ensure scroll events happen after DOM updates
- keep chat view scrolled to bottom after sending messages

## Testing
- `npm test` *(fails: no test script)*",OpenAI_Codex,8673894,lochner-lw,closed,2025-05-28 03:02:44+00:00,2025-05-28T03:03:16Z,2025-05-28T03:03:16Z,982394988.0,https://api.github.com/repos/alfe-ai/alfe-ai,https://github.com/alfe-ai/alfe-ai/pull/337,1,3.0,0.0,1.0
3095847023,1038,[alpha_factory] refine retry wrappers,"# Summary
- improve typing for retry wrappers
- remove global mypy ignore

# Checks
- [x] `pre-commit run --files alpha_factory_v1/demos/alpha_agi_insight_v1/src/utils/retry.py` *(ruff and mypy manually)*
- [x] `python check_env.py --auto-install`
- [x] `pytest -q`

# Testing
- `mypy --config-file mypy.ini alpha_factory_v1/demos/alpha_agi_insight_v1/src/utils/retry.py --follow-imports=skip`
- `pytest -q`",OpenAI_Codex,24208299,MontrealAI,closed,2025-05-28 03:13:58+00:00,2025-05-28T03:14:14Z,2025-05-28T03:14:14Z,922805069.0,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1038,1,35.0,22.0,1.0
3095853134,1039,[alpha_factory] document edge runner env vars,"## Summary
- document CLI parsing and env vars in `edge_runner.main`

## Testing
- `python check_env.py --auto-install`
- `pytest -q`",OpenAI_Codex,24208299,MontrealAI,closed,2025-05-28 03:18:23+00:00,2025-05-28T03:18:54Z,2025-05-28T03:18:54Z,922805069.0,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1039,1,7.0,0.0,1.0
3095875946,1040,[alpha_factory] update ASI world model README,"## Summary
- clarify conceptual nature of alpha_asi_world_model demo
- link to project license and security policy

## Testing
- `python check_env.py --auto-install`
- `pytest -q`",OpenAI_Codex,24208299,MontrealAI,closed,2025-05-28 03:32:27+00:00,2025-05-28T03:32:59Z,2025-05-28T03:32:59Z,922805069.0,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1040,1,5.0,0.0,1.0
3095884880,1041,[alpha_factory] replace global orchestrator,"## Summary
- store orchestrator instance on `app.state`
- access `app.state.orchestrator` during startup and shutdown
- clean up orchestration tasks on shutdown

## Testing
- `python check_env.py --auto-install`
- `pytest -q`
- ⚠️ `pre-commit` couldn't run because it isn't installed",OpenAI_Codex,24208299,MontrealAI,closed,2025-05-28 03:38:04+00:00,2025-05-28T03:38:16Z,2025-05-28T03:38:16Z,922805069.0,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1041,1,22.0,14.0,2.0
3095909151,1042,[alpha_factory] centralize env int helper,"## Summary
- share `_env_int` in `alpha_factory_v1.utils.env`
- use helper across orchestrator, edge runner and agents
- update tests for new logger location

## Testing
- `python check_env.py --auto-install`
- `pytest -q`",OpenAI_Codex,24208299,MontrealAI,closed,2025-05-28 03:52:41+00:00,2025-05-28T03:52:51Z,2025-05-28T03:52:50Z,922805069.0,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1042,1,31.0,91.0,13.0
3095924766,1043,[alpha_factory] add stub fallback query test,"## Summary
- add `_fallback_query` stub regression test
- ensure GraphMemory stub edges method works
- document stub query behaviour

## Testing
- `python check_env.py --auto-install`
- `pytest -q`",OpenAI_Codex,24208299,MontrealAI,closed,2025-05-28 04:03:01+00:00,2025-05-28T04:03:10Z,2025-05-28T04:03:10Z,922805069.0,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1043,1,46.0,7.0,3.0
3095941992,1044,[alpha_factory] update env docs,"## Summary
- mention `API_CORS_ORIGINS` in Key Environment Variables
- add `DISABLED_AGENTS` placeholder to `.env.sample`

## Testing
- `python tools/check_env_table.py`
- `python check_env.py --auto-install`
- `pytest -q`
",OpenAI_Codex,24208299,MontrealAI,closed,2025-05-28 04:13:40+00:00,2025-05-28T04:13:49Z,2025-05-28T04:13:49Z,922805069.0,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1044,1,2.0,0.0,2.0
3097030199,447,Fix offline camera overlay,"## Summary
- keep camera selector visible when a camera is offline
- document the overlay UI improvement
- note the fix in the changelog

## Testing
- `flake8`
- `pytest -q`

<!-- This is an auto-generated comment: release notes by coderabbit.ai -->

## Summary by CodeRabbit

- **New Features**
  - Introduced an offline indicator overlay in the video player to clearly show when a camera is offline, improving user awareness without removing camera selector usability.

- **Bug Fixes**
  - Offline cameras now display an overlay instead of disabling controls, ensuring continued access to camera selection.

- **Documentation**
  - Updated accessibility documentation to reflect the new offline overlay and improved user experience for offline cameras.
  - Updated changelog to include this fix and other recent improvements.

<!-- end of auto-generated comment: release notes by coderabbit.ai -->",OpenAI_Codex,478212,KristopherKubicki,closed,2025-05-28 11:33:39+00:00,2025-05-28T12:05:59Z,2025-05-28T12:05:59Z,839640906.0,https://api.github.com/repos/KristopherKubicki/glimpser,https://github.com/KristopherKubicki/glimpser/pull/447,1,35.0,14.0,3.0
3097152380,1045,[alpha_factory] add config utils tests,"## Summary
- add tests for `_load_dotenv`, `get_secret` and `Settings` fallback

## Testing
- `ruff check tests/test_config_utils.py`
- `mypy tests/test_config_utils.py` *(fails: src/utils/config.py:128: Cannot override class variable)*
- `pytest -q tests/test_config_utils.py`
- `pytest -q`",OpenAI_Codex,24208299,MontrealAI,closed,2025-05-28 12:17:11+00:00,2025-05-28T12:18:33Z,2025-05-28T12:18:33Z,922805069.0,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1045,1,38.0,0.0,1.0
3097172570,1046,[alpha_factory] Add editorconfig,"## Summary
- add `.editorconfig` for indentation and line length
- note `.editorconfig` settings in the contributor guide

## Testing
- `python check_env.py --auto-install`
- `pytest -q`
- ❌ `pre-commit run --files AGENTS.md .editorconfig` *(failed: pre-commit not installed)*",OpenAI_Codex,24208299,MontrealAI,closed,2025-05-28 12:24:19+00:00,2025-05-28T12:24:27Z,2025-05-28T12:24:27Z,922805069.0,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1046,1,16.0,0.0,2.0
3097195950,448,Fix Play All button,"## Summary
- initialize Play All button after the DOM loads
- document the fix in docs

## Testing
- `flake8`
- `pytest -q`

<!-- This is an auto-generated comment: release notes by coderabbit.ai -->

## Summary by CodeRabbit

- **Bug Fixes**
  - Restored functionality of the ""Play All / Stop All"" button on the front page, ensuring it works as intended for controlling all videos.

- **Documentation**
  - Updated documentation to reflect the restoration and proper initialization of the ""Play All"" button feature.

<!-- end of auto-generated comment: release notes by coderabbit.ai -->",OpenAI_Codex,478212,KristopherKubicki,closed,2025-05-28 12:31:03+00:00,2025-05-28T12:33:00Z,2025-05-28T12:33:00Z,839640906.0,https://api.github.com/repos/KristopherKubicki/glimpser,https://github.com/KristopherKubicki/glimpser/pull/448,1,23.0,21.0,2.0
3097220175,1047,[alpha_factory] decouple background threads,"## Summary
- start agent health monitor and rescan loops lazily
- expose `start_background_tasks` from agents
- call initializer during orchestrator startup
- update health quarantine test

## Testing
- `python check_env.py --auto-install`
- `pytest -q`",OpenAI_Codex,24208299,MontrealAI,closed,2025-05-28 12:37:34+00:00,2025-05-28T12:37:45Z,2025-05-28T12:37:45Z,922805069.0,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1047,1,35.0,4.0,3.0
3097237887,449,Fix motion live view filtering,"## Summary
- allow `camera` query param for MJPEG generators
- document camera options for streaming endpoints
- add regression tests for `/motion.mjpg`

## Testing
- `flake8`
- `pytest -q`

<!-- This is an auto-generated comment: release notes by coderabbit.ai -->

## Summary by CodeRabbit

- **New Features**
  - Added support for filtering MJPEG streaming endpoints by camera name in addition to group.
- **Documentation**
  - Updated streaming endpoint documentation to reflect support for camera-based filtering.
- **Tests**
  - Introduced new tests to verify camera and group query parameter handling for the motion stream endpoint.

<!-- end of auto-generated comment: release notes by coderabbit.ai -->",OpenAI_Codex,478212,KristopherKubicki,closed,2025-05-28 12:43:36+00:00,2025-05-28T13:10:35Z,2025-05-28T13:10:35Z,839640906.0,https://api.github.com/repos/KristopherKubicki/glimpser,https://github.com/KristopherKubicki/glimpser/pull/449,1,58.0,8.0,3.0
3097238242,450,Fix live header duplication,"## Summary
- remove redundant nav header from live view
- note fix in documentation

## Testing
- `flake8`
- `pytest -q`


<!-- This is an auto-generated comment: release notes by coderabbit.ai -->

## Summary by CodeRabbit

- **Bug Fixes**
  - Removed duplicate navigation header from the live view page for a cleaner user interface.

- **Documentation**
  - Updated documentation to reflect the removal of the duplicate navigation header on the live view page.

<!-- end of auto-generated comment: release notes by coderabbit.ai -->",OpenAI_Codex,478212,KristopherKubicki,closed,2025-05-28 12:43:45+00:00,2025-05-28T13:10:27Z,2025-05-28T13:10:27Z,839640906.0,https://api.github.com/repos/KristopherKubicki/glimpser,https://github.com/KristopherKubicki/glimpser/pull/450,1,1.0,3.0,2.0
3097258670,1048,[alpha_factory] refine mesh error handling,"## Summary
- catch network/ADK errors when reading prices and registering with the mesh
- log and re-raise unexpected issues
- remove duplicate error imports

## Testing
- `python check_env.py --auto-install`
- `pytest -q`
- `black alpha_factory_v1/backend/agents/manufacturing_agent.py`
- `ruff check alpha_factory_v1/backend/agents/manufacturing_agent.py`
- `mypy --config-file mypy.ini alpha_factory_v1/backend/agents/biotech_agent.py alpha_factory_v1/backend/agents/climate_risk_agent.py alpha_factory_v1/backend/agents/cyber_threat_agent.py alpha_factory_v1/backend/agents/drug_design_agent.py alpha_factory_v1/backend/agents/energy_agent.py alpha_factory_v1/backend/agents/finance_agent.py alpha_factory_v1/backend/agents/manufacturing_agent.py alpha_factory_v1/backend/agents/policy_agent.py alpha_factory_v1/backend/agents/retail_demand_agent.py alpha_factory_v1/backend/agents/smart_contract_agent.py alpha_factory_v1/backend/agents/supply_chain_agent.py alpha_factory_v1/backend/agents/talent_match_agent.py` *(fails: many strict type errors)*
- `flake8 …` *(fails: command not found)*
- `pre-commit run --files <changed files>` *(fails: command not found)*",OpenAI_Codex,24208299,MontrealAI,closed,2025-05-28 12:50:46+00:00,2025-05-28T12:51:04Z,2025-05-28T12:51:04Z,922805069.0,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1048,1,197.0,13.0,12.0
3097286794,1049,[alpha_factory] replace private metric lookup,"## Summary
- avoid prometheus private attribute access
- share metrics via new backend.metrics_registry

## Testing
- `pre-commit` *(fails: command not found)*
- `python check_env.py --auto-install`
- `pytest -q`
- `mypy --config-file mypy.ini alpha_factory_v1/backend/metrics_registry.py` *(fails: many errors)*",OpenAI_Codex,24208299,MontrealAI,closed,2025-05-28 12:59:14+00:00,2025-05-28T12:59:23Z,2025-05-28T12:59:23Z,922805069.0,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1049,1,35.0,25.0,7.0
3097343190,451,Implement manual discovery workflow,"## Summary
- make camera discovery start only when clicking the discover button
- add `/discover/scan` route for async scanning
- document new workflow
- test new route behaviour

## Testing
- `flake8 app/routes.py tests/test_routes.py`
- `pytest -q`

<!-- This is an auto-generated comment: release notes by coderabbit.ai -->

## Summary by CodeRabbit

- **New Features**
  - Added a ""Discover"" button for on-demand camera discovery, allowing users to scan for cameras without reloading the page.
  - Camera results are now displayed dynamically after scanning, improving user experience with real-time updates.

- **Bug Fixes**
  - The camera list no longer appears automatically on page load, preventing unnecessary scans.

- **Documentation**
  - Updated documentation to reflect the new camera discovery workflow.

- **Tests**
  - Enhanced tests to cover the new discovery process and endpoint behavior.

<!-- end of auto-generated comment: release notes by coderabbit.ai -->",OpenAI_Codex,478212,KristopherKubicki,closed,2025-05-28 13:12:46+00:00,2025-05-28T13:15:54Z,2025-05-28T13:15:54Z,839640906.0,https://api.github.com/repos/KristopherKubicki/glimpser,https://github.com/KristopherKubicki/glimpser/pull/451,1,88.0,9.0,4.0
3097358078,1050,[alpha_factory] rename env var for local code execution,"## Summary
- rename `ALPHAFAC_ALLOW_LOCAL_CODE` to `ALPHA_FACTORY_ALLOW_LOCAL_CODE`
- keep backward compatibility by accepting the old name
- update repo doctor demo docs accordingly

## Testing
- `python check_env.py --auto-install`
- `pytest -q`
- `pre-commit` *(fails: `pre-commit: command not found`)*",OpenAI_Codex,24208299,MontrealAI,closed,2025-05-28 13:16:32+00:00,2025-05-28T13:16:56Z,2025-05-28T13:16:56Z,922805069.0,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1050,1,18.0,4.0,2.0
3097394849,452,Add Discover page icon,"## Summary
- add magnifying glass icon to navigation bar for the Discover page
- document Discover icon in README and accessibility guide

## Testing
- `flake8 . --count --select=E9,F63,F7,F82 --show-source --statistics`
- `flake8 . --count --exit-zero --max-complexity=10 --max-line-length=127 --statistics`
- `pytest -q`",OpenAI_Codex,478212,KristopherKubicki,closed,2025-05-28 13:25:57+00:00,2025-05-28T13:29:07Z,2025-05-28T13:29:06Z,839640906.0,https://api.github.com/repos/KristopherKubicki/glimpser,https://github.com/KristopherKubicki/glimpser/pull/452,1,9.0,5.0,3.0
